Id	Id Usuario	Id Musica	Dt Download
74126	15	2923	2021-05-07 14:24:31.573
74127	37	34	2021-05-07 14:29:41.617
74128	37	781	2021-05-07 14:30:35.843
74129	10	1633	2021-05-07 14:30:36.070
74130	37	1580	2021-05-07 14:31:07.470
74131	27	1436	2021-05-07 14:36:00.377
74132	27	2996	2021-05-07 14:36:31.113
74133	27	3064	2021-05-07 14:37:03.377
74134	27	2470	2021-05-07 14:37:31.847
74135	27	1483	2021-05-07 14:37:53.283
74136	27	1935	2021-05-07 14:42:42.810
74137	27	953	2021-05-07 14:42:52.263
74138	27	790	2021-05-07 14:44:36.967
74139	27	2261	2021-05-07 14:44:59.887
74140	27	1270	2021-05-07 14:45:09.277
74141	27	30	2021-05-07 14:45:25.467
74142	37	2741	2021-05-07 14:46:16.247
74143	3	1066	2021-05-07 14:47:30.353
74144	3	2971	2021-05-07 14:47:56.480
74145	3	2632	2021-05-07 14:48:12.213
74146	10	2099	2021-05-07 14:48:37.243
74147	60	2870	2021-05-07 14:50:05.917
74148	60	457	2021-05-07 14:50:18.807
74149	60	659	2021-05-07 14:50:33.320
74150	60	1733	2021-05-07 14:51:32.570
74151	60	1434	2021-05-07 14:51:54.650
74152	60	600	2021-05-07 14:52:28.383
74153	3	1736	2021-05-07 14:53:28.290
74154	3	2151	2021-05-07 14:54:45.647
74155	3	765	2021-05-07 14:55:22.287
74156	27	2483	2021-05-07 14:56:13.193
74157	27	2479	2021-05-07 14:56:21.583
74158	27	270	2021-05-07 15:00:10.690
74159	27	2581	2021-05-07 15:00:19.143
74160	27	2923	2021-05-07 15:01:11.423
74161	27	723	2021-05-07 15:01:18.720
74162	31	1294	2021-05-07 15:01:21.300
74163	27	1239	2021-05-07 15:01:59.393
74164	26	1057	2021-05-07 15:02:38.720
74165	27	2455	2021-05-07 15:02:47.283
74166	27	430	2021-05-07 15:02:58.033
74167	27	2179	2021-05-07 15:03:26.110
74168	27	1481	2021-05-07 15:05:33.467
74169	27	1025	2021-05-07 15:07:02.343
74170	59	1533	2021-05-07 15:07:25.200
74171	27	2808	2021-05-07 15:07:26.483
74172	27	1972	2021-05-07 15:07:51.107
74173	27	85	2021-05-07 15:08:08.483
74174	27	132	2021-05-07 15:08:43.700
74175	27	1295	2021-05-07 15:08:56.107
74176	27	2759	2021-05-07 15:09:28.277
74177	27	2100	2021-05-07 15:10:10.933
74178	27	612	2021-05-07 15:10:44.980
74179	27	701	2021-05-07 15:10:51.590
74180	56	1496	2021-05-07 15:12:47.497
74181	27	1349	2021-05-07 15:17:58.943
74182	27	166	2021-05-07 15:18:15.397
74183	56	2400	2021-05-07 15:23:36.777
74184	52	1551	2021-05-07 15:29:21.750
74185	59	1355	2021-05-07 15:39:43.430
74186	9	2832	2021-05-07 15:42:19.553
74187	30	1625	2021-05-07 15:44:02.223
74188	37	1460	2021-05-07 15:44:53.833
74189	9	1474	2021-05-07 15:45:15.910
74190	37	3028	2021-05-07 15:45:22.957
74191	59	2504	2021-05-07 15:48:51.580
74192	30	2524	2021-05-07 15:49:02.003
74193	30	2835	2021-05-07 15:49:59.157
74194	62	89	2021-05-07 15:54:46.327
74195	44	833	2021-05-07 16:00:31.860
74196	58	2993	2021-05-06 20:15:41.440
74197	16	717	2021-05-06 20:16:27.707
74198	58	900	2021-05-06 20:18:27.720
74199	2	364	2021-05-06 20:28:08.607
74200	2	1914	2021-05-06 20:29:17.763
74201	2	1129	2021-05-06 20:30:26.390
74202	8	628	2021-05-06 20:31:18.577
74203	8	2918	2021-05-06 20:47:09.073
74204	8	1714	2021-05-06 20:47:25.680
74205	8	2532	2021-05-06 20:47:42.307
74206	8	562	2021-05-06 20:49:21.900
74207	8	3068	2021-05-06 20:49:36.650
74208	24	2971	2021-05-06 20:51:25.057
74209	8	2388	2021-05-06 20:52:27.087
74210	52	1716	2021-05-07 09:44:37.890
74211	30	1321	2021-05-07 10:27:49.783
74212	30	1321	2021-05-07 10:28:02.393
74213	3	2979	2021-05-07 10:37:38.553
74214	57	1864	2021-05-07 11:39:52.917
74215	39	1385	2021-05-07 11:52:36.507
74216	57	1873	2021-05-07 12:55:08.223
74217	57	1875	2021-05-07 13:01:49.000
74218	57	832	2021-05-07 13:01:49.000
74219	57	1916	2021-05-07 13:01:49.000
74220	60	2742	2021-05-07 14:48:35.197
74221	59	449	2021-05-07 15:38:58.367
74222	63	2864	2021-05-07 16:11:32.737
74223	25	2901	2021-05-07 16:13:38.693
74224	60	2867	2021-05-07 16:16:14.320
74225	26	1402	2021-05-07 16:27:20.660
74226	30	379	2021-05-07 16:39:47.533
74227	30	1137	2021-05-07 16:39:56.877
74228	58	2897	2021-05-07 16:41:41.107
74229	30	663	2021-05-07 16:41:43.513
74230	30	81	2021-05-07 16:41:43.513
74231	30	1597	2021-05-07 16:41:43.513
74232	30	2633	2021-05-07 16:41:43.513
74233	30	1210	2021-05-07 16:41:43.513
74234	30	655	2021-05-07 16:41:43.513
74235	30	1137	2021-05-07 16:41:43.513
74236	30	2374	2021-05-07 16:41:43.513
74237	30	82	2021-05-07 16:41:43.513
74238	30	2834	2021-05-07 16:41:43.513
74239	30	1890	2021-05-07 16:41:43.513
74240	30	1746	2021-05-07 16:41:43.513
74241	30	482	2021-05-07 16:41:43.513
74242	30	2195	2021-05-07 16:41:43.513
74243	30	2276	2021-05-07 16:41:43.513
74244	56	284	2021-05-07 16:42:51.763
74245	60	1882	2021-05-07 16:43:09.763
74246	24	840	2021-05-07 16:48:06.340
74247	24	2404	2021-05-07 16:48:19.027
74248	52	2214	2021-05-07 16:48:50.480
74249	44	1694	2021-05-07 16:52:34.327
74250	9	2239	2021-05-07 16:55:47.087
74251	58	823	2021-05-07 16:56:58.400
74252	60	1731	2021-05-07 16:57:19.397
74253	44	455	2021-05-07 17:13:37.163
74254	56	522	2021-05-07 17:15:11.333
74255	56	522	2021-05-07 17:15:18.397
74256	58	290	2021-05-07 17:19:11.400
74257	32	3019	2021-05-07 17:25:35.017
74258	36	501	2021-05-07 17:27:37.737
74259	36	1877	2021-05-07 17:29:22.123
74260	51	663	2021-05-07 17:31:24.323
74261	51	299	2021-05-07 17:35:05.433
74262	24	803	2021-05-07 17:46:33.107
74263	18	2595	2021-05-07 17:46:56.787
74264	36	473	2021-05-07 17:50:54.797
74265	36	1073	2021-05-07 17:51:15.797
74266	36	2821	2021-05-07 17:51:31.343
74267	24	992	2021-05-07 18:12:42.847
74268	58	1661	2021-05-07 18:13:08.563
74269	58	2481	2021-05-07 18:13:21.423
74270	58	2867	2021-05-07 18:14:30.720
74271	24	1299	2021-05-07 18:14:32.770
74272	58	721	2021-05-07 18:15:06.143
74273	58	1328	2021-05-07 18:15:27.890
74274	58	1696	2021-05-07 18:16:34.720
74275	58	555	2021-05-07 18:16:47.423
74276	58	1107	2021-05-07 18:16:59.077
74277	58	1198	2021-05-07 18:17:12.390
74278	58	2472	2021-05-07 18:17:37.563
74279	58	1261	2021-05-07 18:17:50.373
74280	58	1850	2021-05-07 18:18:25.453
74281	29	1972	2021-05-07 18:19:49.733
74282	29	783	2021-05-07 18:20:57.293
74283	18	1828	2021-05-07 18:24:50.887
74284	18	1915	2021-05-07 18:25:04.637
74285	18	1768	2021-05-07 18:25:15.230
74286	18	2567	2021-05-07 18:26:26.837
74287	18	1239	2021-05-07 18:27:36.447
74288	56	2922	2021-05-07 18:28:34.293
74289	56	2134	2021-05-07 18:29:21.823
74290	52	2027	2021-05-07 18:30:33.443
74291	56	2579	2021-05-07 18:32:50.973
74292	56	622	2021-05-07 18:33:05.490
74293	18	928	2021-05-07 18:34:38.130
74294	18	296	2021-05-07 18:36:16.627
74295	36	1454	2021-05-07 19:18:10.600
74296	35	2856	2021-05-07 19:18:35.443
74297	35	1842	2021-05-07 19:19:42.927
74298	35	741	2021-05-07 19:20:53.490
74299	35	1873	2021-05-07 19:20:53.490
74300	35	1472	2021-05-07 19:21:13.317
74301	18	1851	2021-05-07 19:22:15.270
74302	36	672	2021-05-07 19:22:39.587
74303	36	334	2021-05-07 19:23:46.433
74304	35	2797	2021-05-07 19:32:52.887
74305	35	1337	2021-05-07 19:37:15.120
74306	35	1600	2021-05-07 19:39:28.807
74307	36	1098	2021-05-07 19:42:26.487
74308	35	851	2021-05-07 19:47:23.707
74309	35	649	2021-05-07 19:49:05.237
74310	35	3002	2021-05-07 19:49:05.237
74311	35	1074	2021-05-07 19:54:35.453
74312	35	796	2021-05-07 19:57:47.450
74313	35	1984	2021-05-07 20:15:25.767
74314	32	2185	2021-05-07 20:34:15.767
74315	8	525	2021-05-07 20:52:48.243
74316	32	756	2021-05-07 21:10:31.853
74317	14	1404	2021-05-07 21:29:51.573
74318	14	1431	2021-05-07 21:30:16.043
74319	14	2906	2021-05-07 21:31:16.217
74320	15	1084	2021-05-07 21:36:16.720
74321	15	1799	2021-05-07 21:39:14.220
74322	15	2893	2021-05-07 21:39:51.330
74323	15	652	2021-05-07 21:40:24.250
74324	15	1600	2021-05-07 21:41:02.330
74325	32	1666	2021-05-07 21:41:25.110
74326	15	2534	2021-05-07 21:45:19.477
74327	14	2996	2021-05-07 21:45:27.150
74328	15	80	2021-05-07 21:47:09.697
74329	2	1473	2021-05-07 21:48:58.540
74330	2	393	2021-05-07 21:49:24.477
74331	2	186	2021-05-07 21:49:49.617
74332	32	3048	2021-05-07 22:26:15.643
74333	32	3074	2021-05-07 22:32:09.363
74334	32	393	2021-05-07 22:44:34.863
74335	38	486	2021-05-07 23:53:52.147
74336	32	1813	2021-05-07 23:59:10.940
74337	62	1344	2021-05-08 07:26:46.307
74338	43	914	2021-05-08 09:08:38.943
74339	58	1789	2021-05-06 20:26:42.323
74340	58	1499	2021-05-06 20:27:36.027
74341	58	110	2021-05-06 20:27:47.543
74342	58	2252	2021-05-06 20:27:50.183
74343	58	483	2021-05-06 20:33:25.227
74344	38	276	2021-05-06 20:33:34.743
74345	58	2995	2021-05-06 20:33:38.757
74346	58	1559	2021-05-06 20:36:52.397
74347	8	1645	2021-05-06 20:42:15.340
74348	8	2565	2021-05-06 20:45:45.667
74349	43	538	2021-05-07 00:58:10.907
74350	54	1771	2021-05-07 01:08:24.563
74351	40	2372	2021-05-07 03:58:57.053
74352	15	1452	2021-05-07 08:47:49.583
74353	3	2054	2021-05-07 10:33:23.673
74354	18	979	2021-05-07 11:54:00.193
74355	57	2426	2021-05-07 12:31:18.047
74356	57	2451	2021-05-07 13:01:49.000
74357	23	529	2021-05-07 13:08:13.217
74358	23	1823	2021-05-07 13:08:44.467
74359	37	752	2021-05-07 14:18:47.833
74360	37	2110	2021-05-07 14:19:17.890
74361	37	2299	2021-05-07 14:19:32.443
74362	37	2944	2021-05-07 14:31:00.047
74363	37	2550	2021-05-07 14:31:30.300
74364	37	512	2021-05-07 14:32:08.240
74365	10	1215	2021-05-07 14:55:46.760
74366	27	2483	2021-05-07 15:10:23.683
74367	27	1280	2021-05-07 15:10:30.823
74368	63	1065	2021-05-07 16:11:21.427
74369	30	2885	2021-05-07 16:41:43.513
74370	30	83	2021-05-07 16:41:43.513
74371	30	2692	2021-05-07 16:41:43.513
74372	30	613	2021-05-07 16:41:43.513
74373	30	1241	2021-05-07 16:41:43.513
74374	30	565	2021-05-07 16:41:43.513
74375	30	379	2021-05-07 16:41:43.513
74376	30	385	2021-05-07 16:41:43.513
74377	30	591	2021-05-07 16:41:43.513
74378	30	1709	2021-05-07 16:41:43.513
74379	58	1688	2021-05-07 17:18:56.023
74380	58	2305	2021-05-07 18:13:33.050
74381	58	2199	2021-05-07 18:13:45.110
74382	44	2774	2021-05-07 18:19:06.903
74383	35	3032	2021-05-07 19:13:06.040
74384	41	968	2021-05-07 19:17:45.303
74385	36	1669	2021-05-07 19:33:30.127
74386	32	834	2021-05-07 22:48:25.173
74387	38	2649	2021-05-07 23:55:31.163
74388	43	2411	2021-05-08 09:08:54.130
74389	56	2993	2021-05-08 09:54:04.710
74390	56	1111	2021-05-08 09:54:43.710
74391	56	2932	2021-05-08 09:56:23.757
74392	56	110	2021-05-08 09:56:57.320
74393	52	1752	2021-05-08 11:01:57.853
74394	8	164	2021-05-08 11:46:47.670
74395	52	2089	2021-05-08 11:51:13.847
74396	52	963	2021-05-08 12:02:51.083
74397	52	67	2021-05-08 12:12:33.807
74398	52	1125	2021-05-08 12:21:19.437
74399	24	2937	2021-05-08 14:42:23.930
74400	26	1241	2021-05-08 15:22:40.373
74401	26	1873	2021-05-08 15:23:03.233
74402	26	729	2021-05-08 15:27:17.167
74403	26	379	2021-05-08 15:33:59.663
74404	26	2462	2021-05-08 15:35:10.927
74405	22	1476	2021-05-08 16:11:05.390
74406	22	1061	2021-05-08 16:11:22.750
74407	22	1140	2021-05-08 16:11:33.093
74408	31	1876	2021-05-08 16:11:49.517
74409	22	1501	2021-05-08 16:12:40.593
74410	22	783	2021-05-08 16:12:50.110
74411	22	1710	2021-05-08 16:13:42.440
74412	22	3055	2021-05-08 16:15:09.173
74413	22	2570	2021-05-08 16:15:28.957
74414	22	732	2021-05-08 16:17:02.550
74415	22	2533	2021-05-08 16:17:12.877
74416	10	334	2021-05-08 16:22:25.833
74417	55	389	2021-05-08 16:29:41.767
74418	55	1212	2021-05-08 16:41:03.370
74419	8	2144	2021-05-08 16:43:23.200
74420	63	2573	2021-05-08 16:46:14.147
74421	36	594	2021-05-09 06:01:39.810
74422	36	2069	2021-05-09 06:02:13.920
74423	36	2530	2021-05-09 06:04:27.310
74424	36	2266	2021-05-09 06:13:39.490
74425	57	1356	2021-05-09 08:55:07.790
74426	36	2513	2021-05-09 09:00:17.613
74427	36	520	2021-05-09 09:01:11.490
74428	57	907	2021-05-09 09:38:11.043
74429	45	321	2021-05-09 11:11:28.787
74430	45	1386	2021-05-09 11:11:28.787
74431	45	1814	2021-05-09 11:11:28.787
74432	45	2469	2021-05-09 11:11:28.787
74433	45	1128	2021-05-09 11:11:28.787
74434	45	488	2021-05-09 11:11:28.787
74435	45	1153	2021-05-09 11:11:28.787
74436	32	148	2021-05-09 17:47:59.517
74437	3	3039	2021-05-09 17:52:27.133
74438	27	390	2021-05-09 21:18:27.323
74439	11	64	2021-05-10 06:39:01.533
74440	31	2316	2021-05-10 07:48:03.717
74441	10	2557	2021-05-10 08:39:38.893
74442	10	1744	2021-05-10 08:40:21.347
74443	10	2872	2021-05-10 08:41:45.223
74444	10	384	2021-05-10 08:42:06.817
74445	10	473	2021-05-10 08:42:48.503
74446	34	2708	2021-05-10 08:44:28.457
74447	34	2253	2021-05-10 08:45:38.723
74448	31	1487	2021-05-10 09:01:07.403
74449	46	2053	2021-05-10 09:40:00.997
74450	46	2448	2021-05-10 09:40:29.247
74451	46	1963	2021-05-10 09:41:10.340
74452	39	1166	2021-05-10 09:53:29.653
74453	59	819	2021-05-10 10:03:43.793
74454	3	2483	2021-05-10 10:38:56.630
74455	3	2844	2021-05-10 10:39:50.377
74456	3	1295	2021-05-10 10:40:33.127
74457	3	332	2021-05-10 10:41:09.690
74458	34	163	2021-05-10 10:57:27.473
74459	43	3081	2021-05-10 11:00:57.693
74460	39	1741	2021-05-10 11:01:16.773
74461	58	1707	2021-05-10 11:14:00.590
74462	34	2730	2021-05-10 11:15:09.857
74463	58	938	2021-05-10 11:28:47.877
74464	16	3063	2021-05-10 11:39:58.807
74465	34	2608	2021-05-10 11:42:23.473
74466	58	2015	2021-05-10 11:43:11.620
74467	58	211	2021-05-10 11:48:13.210
74468	34	2738	2021-05-10 11:52:07.483
74469	58	2892	2021-05-10 11:55:55.313
74470	60	2159	2021-05-10 12:09:42.633
74471	21	2236	2021-05-10 12:10:18.460
74472	52	522	2021-05-10 12:37:12.010
74473	10	135	2021-05-10 14:11:55.077
74474	10	670	2021-05-10 14:12:11.543
74475	4	2402	2021-05-10 15:17:50.153
74476	53	50	2021-05-10 15:21:33.430
74477	58	2108	2021-05-10 15:24:44.347
74478	58	592	2021-05-10 15:26:13.877
74479	41	2058	2021-05-10 15:26:49.657
74480	58	1741	2021-05-10 15:27:03.860
74481	41	1023	2021-05-10 15:27:07.000
74482	5	630	2021-05-06 21:48:19.537
74483	5	1883	2021-05-06 21:49:29.270
74484	5	2936	2021-05-06 21:50:51.643
74485	5	1334	2021-05-06 21:51:07.893
74486	51	855	2021-05-06 23:37:00.207
74487	51	1344	2021-05-06 23:39:49.130
74488	15	2937	2021-05-06 23:57:35.727
74489	15	2425	2021-05-06 23:57:35.727
74490	15	1511	2021-05-06 23:57:35.727
74491	43	2434	2021-05-07 00:08:07.260
74492	43	1085	2021-05-07 00:09:14.230
74493	43	2432	2021-05-07 00:29:15.953
74494	21	194	2021-05-07 01:02:21.740
74495	16	467	2021-05-07 01:45:21.127
74496	16	1692	2021-05-07 01:46:45.143
74497	16	972	2021-05-07 01:48:17.020
74498	40	2043	2021-05-07 03:47:45.933
74499	34	1457	2021-05-07 04:19:55.287
74500	9	1239	2021-05-07 05:07:31.993
74501	9	1508	2021-05-07 05:10:22.473
74502	57	1892	2021-05-07 06:52:03.790
74503	26	977	2021-05-07 07:37:23.630
74504	3	1511	2021-05-07 08:42:03.833
74505	3	2602	2021-05-07 08:44:24.990
74506	29	796	2021-05-07 09:24:05.280
74507	29	1750	2021-05-07 09:24:28.263
74508	29	892	2021-05-07 09:25:03.453
74509	52	1762	2021-05-07 09:34:58.037
74510	52	1418	2021-05-07 09:36:25.253
74511	52	1895	2021-05-07 09:43:44.953
74512	21	2649	2021-05-07 09:48:43.717
74513	16	2301	2021-05-07 09:56:54.437
74514	36	1986	2021-05-07 10:17:28.213
74515	36	2293	2021-05-07 10:19:31.197
74516	36	785	2021-05-07 10:23:37.757
74517	8	723	2021-05-07 10:25:34.800
74518	62	1273	2021-05-07 10:37:41.433
74519	36	408	2021-05-07 10:49:49.770
74520	31	2879	2021-05-07 11:05:39.463
74521	60	1295	2021-05-07 11:18:49.923
74522	18	1951	2021-05-07 11:26:51.293
74523	18	3021	2021-05-07 11:29:47.837
74524	39	1114	2021-05-07 12:11:02.483
74525	3	779	2021-05-07 12:14:48.420
74526	31	2727	2021-05-07 12:30:45.030
74527	57	2018	2021-05-07 12:32:04.657
74528	31	2437	2021-05-07 12:33:13.970
74529	36	529	2021-05-07 12:52:33.257
74530	46	1103	2021-05-07 13:27:19.543
74531	37	356	2021-05-07 14:30:24.920
74532	37	1372	2021-05-07 14:30:45.313
74533	37	1108	2021-05-07 14:31:55.693
74534	27	1316	2021-05-07 14:35:35.127
74535	26	2999	2021-05-07 15:02:46.847
74536	26	2080	2021-05-07 15:13:51.717
74537	27	604	2021-05-07 15:14:40.400
74538	26	2080	2021-05-07 15:18:23.307
74539	9	680	2021-05-07 15:43:48.787
74540	9	1557	2021-05-07 15:44:46.380
74541	25	1310	2021-05-07 16:10:53.100
74542	44	1224	2021-05-07 16:30:59.693
74543	30	250	2021-05-07 16:41:43.513
74544	30	53	2021-05-07 16:41:43.513
74545	30	2657	2021-05-07 16:41:43.513
74546	30	1906	2021-05-07 16:41:43.513
74547	30	1305	2021-05-07 16:41:43.513
74548	30	719	2021-05-07 16:41:43.513
74549	30	379	2021-05-07 16:41:43.513
74550	30	153	2021-05-07 16:41:43.513
74551	30	428	2021-05-07 16:41:43.513
74552	30	2196	2021-05-07 16:41:43.513
74553	30	1200	2021-05-07 16:41:43.513
74554	58	2445	2021-05-07 16:58:19.900
74555	58	1391	2021-05-07 16:59:11.510
74556	44	1010	2021-05-07 17:23:11.980
74557	51	2302	2021-05-07 17:32:33.277
74558	51	2729	2021-05-07 17:34:32.260
74559	51	2096	2021-05-07 17:34:42.290
74560	44	2443	2021-05-07 17:35:17.057
74561	51	1206	2021-05-07 17:38:12.323
74562	51	2475	2021-05-07 17:38:20.903
74563	51	1033	2021-05-07 17:38:46.480
74564	24	1790	2021-05-07 17:46:55.060
74565	58	2301	2021-05-07 18:14:44.267
74566	58	1130	2021-05-07 18:14:46.110
74567	58	1386	2021-05-07 18:15:05.767
74568	18	2834	2021-05-07 18:26:44.180
74569	56	2910	2021-05-07 18:32:02.163
74570	56	206	2021-05-07 18:33:31.973
74571	18	2937	2021-05-07 18:33:45.427
74572	41	1718	2021-05-07 19:16:43.833
74573	18	3039	2021-05-07 19:25:27.533
74574	32	3048	2021-05-07 20:04:59.653
74575	35	2854	2021-05-07 20:15:25.767
74576	38	2916	2021-05-07 20:53:10.720
74577	38	325	2021-05-07 21:05:01.583
74578	14	1440	2021-05-07 21:30:35.403
74579	14	3020	2021-05-07 21:34:50.560
74580	15	1635	2021-05-07 21:35:14.907
74581	14	1632	2021-05-07 21:36:27.640
74582	32	2480	2021-05-07 21:37:26.483
74583	31	2133	2021-05-07 22:47:11.550
74584	32	2363	2021-05-07 22:54:46.143
74585	15	2048	2021-05-08 08:56:59.763
74586	34	877	2021-05-08 09:00:39.577
74587	31	565	2021-05-08 09:53:15.603
74588	21	657	2021-05-08 10:09:50.887
74589	21	507	2021-05-08 10:10:32.667
74590	21	118	2021-05-08 10:10:46.747
74591	21	2296	2021-05-08 10:11:11.277
74592	21	419	2021-05-08 10:11:48.403
74593	21	2954	2021-05-08 10:14:53.030
74594	21	2954	2021-05-08 10:15:33.997
74595	21	77	2021-05-08 10:15:49.183
74596	21	1812	2021-05-08 10:16:31.153
74597	21	956	2021-05-08 10:16:39.920
74598	21	1600	2021-05-08 10:17:10.373
74599	21	2801	2021-05-08 10:18:36.357
74600	21	2239	2021-05-08 10:18:57.967
74601	21	2696	2021-05-08 10:20:13.063
74602	52	2003	2021-05-08 11:02:16.680
74603	55	1736	2021-05-08 11:25:51.387
74604	31	684	2021-05-08 11:46:14.560
74605	54	968	2021-05-08 12:29:09.453
74606	54	2114	2021-05-08 12:29:45.657
74607	31	1695	2021-05-08 14:07:44.470
74608	24	2149	2021-05-08 14:27:05.410
74609	24	1373	2021-05-08 14:27:17.190
74610	24	2593	2021-05-08 14:27:37.393
74611	24	1897	2021-05-08 14:28:36.893
74612	24	1832	2021-05-08 14:29:06.843
74613	24	1832	2021-05-08 14:29:26.377
74614	24	1212	2021-05-08 14:30:20.110
74615	24	2070	2021-05-08 14:30:42.280
74616	24	542	2021-05-08 14:31:35.093
74617	24	293	2021-05-08 14:33:18.607
74618	24	76	2021-05-08 14:52:40.070
74619	26	2051	2021-05-08 15:24:52.777
74620	26	1008	2021-05-08 15:25:48.057
74621	26	1907	2021-05-08 15:25:59.387
74622	26	1342	2021-05-08 15:31:35.257
74623	26	783	2021-05-08 15:36:43.537
74624	10	167	2021-05-08 16:11:55.700
74625	15	2395	2021-05-06 23:57:35.727
74626	15	324	2021-05-06 23:57:35.727
74627	16	1611	2021-05-07 01:04:28.017
74628	29	1563	2021-05-07 02:00:09.327
74629	36	1927	2021-05-07 10:33:51.187
74630	9	977	2021-05-07 11:12:56.927
74631	34	2869	2021-05-07 11:21:21.107
74632	3	2675	2021-05-07 11:42:41.740
74633	3	2211	2021-05-07 11:44:25.777
74634	57	1854	2021-05-07 13:01:49.000
74635	57	2529	2021-05-07 13:01:49.000
74636	31	783	2021-05-07 13:08:45.327
74637	23	1407	2021-05-07 13:09:28.230
74638	58	2531	2021-05-07 14:01:48.687
74639	27	1862	2021-05-07 14:36:11.067
74640	27	2455	2021-05-07 14:37:41.550
74641	27	1505	2021-05-07 14:44:46.153
74642	3	974	2021-05-07 14:48:48.900
74643	60	457	2021-05-07 14:53:02.913
74644	3	1741	2021-05-07 14:53:41.413
74645	3	222	2021-05-07 14:53:56.990
74646	56	1452	2021-05-07 16:19:56.363
74647	58	2374	2021-05-07 16:58:59.103
74648	58	2422	2021-05-07 16:59:29.400
74649	58	2237	2021-05-07 16:59:47.480
74650	58	2046	2021-05-07 17:00:02.133
74651	58	326	2021-05-07 18:12:55.660
74652	58	1788	2021-05-07 18:15:43.937
74653	58	1414	2021-05-07 18:15:58.140
74654	58	332	2021-05-07 18:16:10.783
74655	58	1661	2021-05-07 18:18:13.810
74656	58	2291	2021-05-07 18:18:37.907
74657	29	1221	2021-05-07 18:18:49.640
74658	29	1654	2021-05-07 18:20:19.827
74659	54	2766	2021-05-07 21:32:10.803
74660	54	2554	2021-05-07 21:32:29.490
74661	54	2960	2021-05-07 21:33:12.833
74662	32	1167	2021-05-07 23:26:32.033
74663	34	1529	2021-05-08 09:02:29.000
74664	34	2142	2021-05-08 09:05:46.720
74665	34	910	2021-05-08 09:09:52.673
74666	10	1522	2021-05-08 10:10:44.997
74667	52	2528	2021-05-08 12:13:08.027
74668	24	2756	2021-05-08 14:25:27.567
74669	24	1712	2021-05-08 14:27:47.017
74670	24	1967	2021-05-08 14:29:54.860
74671	24	1043	2021-05-08 14:31:02.623
74672	24	14	2021-05-08 14:31:11.890
74673	24	2282	2021-05-08 14:33:00.733
74674	24	406	2021-05-08 14:33:48.857
74675	63	1151	2021-05-08 14:38:17.200
74676	63	2727	2021-05-08 14:41:59.947
74677	22	1590	2021-05-08 16:13:53.237
74678	22	1443	2021-05-08 16:15:20.050
74679	63	1039	2021-05-08 16:27:56.393
74680	55	2809	2021-05-08 16:35:52.607
74681	55	2993	2021-05-08 16:41:28.260
74682	8	30	2021-05-08 16:53:13.247
74683	63	1873	2021-05-08 18:17:23.320
74684	63	820	2021-05-08 18:19:22.930
74685	54	2742	2021-05-08 20:24:09.380
74686	42	351	2021-05-08 21:26:25.870
74687	42	2805	2021-05-08 21:28:46.027
74688	42	1421	2021-05-08 21:29:01.717
74689	42	1270	2021-05-08 21:30:53.700
74690	42	1663	2021-05-08 21:31:22.387
74691	42	800	2021-05-08 21:35:41.230
74692	42	2565	2021-05-08 21:38:13.760
74693	42	2159	2021-05-08 21:39:42.043
74694	42	1996	2021-05-08 21:40:07.400
74695	42	1112	2021-05-08 21:43:17.667
74696	42	84	2021-05-08 21:43:32.480
74697	42	1540	2021-05-08 21:44:05.403
74698	42	2524	2021-05-08 21:44:34.653
74699	42	1652	2021-05-08 21:45:02.247
74700	42	847	2021-05-08 21:45:12.463
74701	42	522	2021-05-08 21:45:39.073
74702	42	795	2021-05-08 21:46:12.370
74703	42	1912	2021-05-08 21:46:23.670
74704	42	1533	2021-05-08 21:47:03.170
74705	42	2652	2021-05-08 21:49:07.983
74706	42	2093	2021-05-08 21:50:05.343
74707	42	652	2021-05-08 21:50:16.093
74708	42	1854	2021-05-08 21:51:20.000
74709	42	779	2021-05-08 21:53:57.203
74710	42	550	2021-05-08 21:53:57.203
74711	42	2094	2021-05-08 21:54:07.000
74712	42	2507	2021-05-08 21:55:05.550
74713	62	2742	2021-05-09 02:26:05.043
74714	36	2797	2021-05-09 06:01:59.717
74715	36	1561	2021-05-09 06:02:27.530
74716	36	2790	2021-05-09 06:03:38.700
74717	36	1161	2021-05-09 06:04:05.637
74718	36	2828	2021-05-09 06:06:57.183
74719	36	2436	2021-05-09 08:58:53.380
74720	36	1097	2021-05-09 09:01:37.810
74721	36	155	2021-05-09 09:02:28.150
74722	36	1233	2021-05-09 09:04:08.833
74723	39	1229	2021-05-09 11:39:40.330
74724	39	1279	2021-05-09 11:40:19.127
74725	39	1434	2021-05-09 11:44:26.967
74726	39	2281	2021-05-09 11:45:12.890
74727	39	2740	2021-05-09 11:56:14.477
74728	39	2112	2021-05-09 12:03:04.207
74729	39	1596	2021-05-09 12:03:23.313
74730	39	1986	2021-05-09 12:07:22.203
74731	39	670	2021-05-09 12:09:10.217
74732	39	2036	2021-05-09 12:09:26.670
74733	37	2362	2021-05-09 14:15:40.120
74734	27	2641	2021-05-09 21:18:27.323
74735	34	185	2021-05-10 09:02:19.950
74736	34	2821	2021-05-10 09:19:14.277
74737	46	1891	2021-05-10 09:40:59.857
74738	46	226	2021-05-10 09:41:23.933
74739	59	850	2021-05-10 09:49:40.927
74740	59	2048	2021-05-10 09:50:14.193
